0.120125	1	25.3456	14	10236	16
0.120188	2	24.8753	7	10508	28
0.121125	1	22.8394	14	23551	28
0.122125	1	22.5622	14	23551	28
0.123125	1	22.088	14	23551	28
0.12325	2	20.8029	14	23551	28
0.124125	1	19.3434	14	23551	28
0.12425	2	23.1793	14	23551	28
0.125125	1	25.1271	14	23551	28
0.12525	2	22.3852	14	21758	26
0.126125	1	21.4568	14	23551	28
0.12625	2	19.5012	14	23551	28
0.127125	1	18.436	14	21758	26
0.127134	2	21.5081	1	517	28
0.128125	1	20.1539	14	23551	28
0.129125	1	20.1865	14	23551	28
0.130125	1	19.7491	14	23551	28
0.131125	1	19.3874	14	23551	28
0.132125	1	20.8994	14	23551	28
0.133125	1	19.7061	14	23551	28
0.13325	2	25.5732	14	23551	28
0.134125	1	21.5063	14	23551	28
0.13425	2	27.5696	14	21758	26
0.135125	1	23.7623	14	23551	28
0.13525	2	22.4234	14	23551	28
0.136125	1	24.9579	14	23551	28
0.13625	2	23.5391	14	23551	28
0.137125	1	24.27	14	23551	28
0.13725	2	26.1347	14	23551	28
0.138125	1	18.5112	14	23551	28
0.13825	2	27.2304	14	23551	28
0.139125	1	25.1358	14	23551	28
0.13925	2	24.1836	14	21758	26
0.140125	1	22.4112	14	23551	28
0.140161	2	29.5907	4	6633	28
0.141125	1	21.0039	14	23551	28
0.142125	1	20.3685	14	23551	28
0.143125	1	21.0154	14	23551	28
0.14325	2	20.4543	14	23551	28
0.144125	1	26.1324	14	23551	28
0.14425	2	20.497	14	23551	28
0.145125	1	27.4408	14	23551	28
0.14525	2	23.3845	14	23551	28
0.146125	1	23.8852	14	23551	28
0.14625	2	24.7055	14	23551	28
0.147125	1	21.1588	14	23551	28
0.14725	2	21.6071	14	23551	28
0.148125	1	20.565	14	23551	28
0.148241	2	15.7864	13	20581	28
0.149125	1	22.9047	14	16638	22
0.150125	1	22.4903	14	16638	22
0.151125	1	22.8631	14	16638	22
0.152125	1	21.2774	14	16638	22
0.153125	1	23.993	14	16638	22
0.15325	2	19.5382	14	23551	28
0.154125	1	21.7858	14	21758	26
0.15425	2	24.8731	14	23551	28
0.155125	1	20.4776	14	23551	28
0.15525	2	20.2707	14	23551	28
0.156125	1	21.5876	14	23551	28
0.15625	2	27.2084	14	23551	28
0.157125	1	20.3121	14	23551	28
0.15725	2	17.7124	14	23551	28
0.158125	1	20.0673	14	19197	24
0.15825	2	23.8045	14	23551	28
0.159125	1	20.9387	14	23551	28
0.15925	2	23.3905	14	23551	28
0.160125	1	20.9127	14	23551	28
0.16025	2	20.952	14	23551	28
0.161125	1	28.3923	14	23551	28
0.16125	2	21.9238	14	23551	28
0.162125	1	22.5349	14	23551	28
0.16225	2	25.3483	14	23551	28
0.163125	1	23.5598	14	23551	28
0.16325	2	15.0829	14	23551	28
0.164125	1	21.9692	14	16638	22
0.16425	2	22.6685	14	23551	28
0.165125	1	23.5667	14	23551	28
0.16525	2	23.6979	14	23551	28
0.166125	1	17.0796	14	23551	28
0.16625	2	19.3568	14	23551	28
0.167125	1	22.8161	14	21758	26
0.16725	2	23.3143	14	19197	24
0.168125	1	23.5364	14	23551	28
0.16825	2	18.7474	14	23551	28
0.169125	1	21.4169	14	21758	26
0.16925	2	30.1888	14	23551	28
0.170125	1	19.6678	14	23551	28
0.17025	2	23.7479	14	23551	28
0.171125	1	24.3747	14	23551	28
0.17125	2	19.6218	14	21758	26
0.172125	1	20.142	14	21758	26
0.17225	2	22.8653	14	23551	28
0.173125	1	19.8518	14	23551	28
0.17325	2	20.675	14	23551	28
0.174125	1	22.8532	14	23551	28
0.17425	2	25.6708	14	21758	26
0.175125	1	24.8253	14	23551	28
0.17525	2	20.6746	14	23551	28
0.176125	1	22.567	14	23551	28
0.17625	2	24.2281	14	23551	28
0.177125	1	21.9905	14	23551	28
0.17725	2	24.0362	14	23551	28
0.178125	1	25.5573	14	23551	28
0.17825	2	16.5607	14	23551	28
0.179125	1	19.6795	14	19197	24
0.17925	2	21.5626	14	23551	28
0.180125	1	25.2934	14	23551	28
0.18025	2	28.9629	14	21758	26
0.181125	1	22.8267	14	23551	28
0.18125	2	26.7468	14	23551	28
0.182125	1	18.6294	14	23551	28
0.18225	2	20.041	14	23551	28
0.183125	1	19.793	14	23551	28
0.18325	2	21.3685	14	21758	26
0.184125	1	22.8005	14	23551	28
0.18425	2	23.1671	14	21758	26
0.185125	1	15.6729	14	23551	28
0.18525	2	14.6931	14	23551	28
0.186125	1	19.4212	14	16638	22
0.186161	2	25.3797	4	3627	22
0.187125	1	20.0725	14	23551	28
0.188125	1	20.3281	14	23551	28
0.18825	2	23.0974	14	23551	28
0.189125	1	23.115	14	23551	28
0.18925	2	24.8857	14	23551	28
0.190125	1	25.4766	14	23551	28
0.19025	2	17.449	14	23551	28
0.191125	1	22.3026	14	19197	24
0.19125	2	21.5962	14	23551	28
0.192125	1	20.6386	14	23551	28
0.19225	2	23.1125	14	23551	28
0.193125	1	20.8427	14	23551	28
0.19325	2	23.2087	14	23551	28
0.194125	1	21.4733	14	23551	28
0.19425	2	21.2066	14	23551	28
0.195125	1	23.034	14	23551	28
0.19525	2	21.6026	14	23551	28
0.196125	1	22.0305	14	23551	28
0.19625	2	24.4278	14	23551	28
0.197125	1	22.2436	14	23551	28
0.19725	2	25.3403	14	23551	28
0.198125	1	21.3341	14	23551	28
0.19825	2	18.2262	14	23551	28
0.199125	1	25.0091	14	21758	26
0.19925	2	25.9865	14	23551	28
0.200125	1	21.1187	14	23551	28
0.20025	2	24.123	14	23551	28
0.201125	1	19.9594	14	23551	28
0.20125	2	23.1817	14	23551	28
0.202125	1	22.4115	14	23551	28
0.20225	2	18.7247	14	21758	26
0.203125	1	19.8245	14	21758	26
0.20325	2	24.8464	14	23551	28
0.204125	1	24.6284	14	23551	28
0.20425	2	22.7994	14	21758	26
0.205125	1	22.3444	14	23551	28
0.20525	2	16.6916	14	23551	28
0.206125	1	23.1621	14	19197	24
0.20625	2	24.8117	14	23551	28
0.207125	1	28.0201	14	23551	28
0.20725	2	14.6007	14	23551	28
0.208125	1	19.5767	14	16638	22
0.20825	2	22.5447	14	23551	28
0.209125	1	28.8689	14	23551	28
0.20925	2	25.919	14	21758	26
0.210125	1	20.1188	14	23551	28
0.21025	2	21.0836	14	23551	28
0.211125	1	25.2551	14	23551	28
0.21125	2	21.1239	14	23551	28
0.212125	1	21.8771	14	23551	28
0.21225	2	23.2629	14	23551	28
0.213125	1	25.462	14	23551	28
0.21325	2	23.8613	14	23551	28
0.214125	1	24.9557	14	23551	28
0.21425	2	17.8365	14	23551	28
0.215125	1	25.0647	14	19197	24
0.21525	2	24.2809	14	23551	28
0.216125	1	22.1441	14	23551	28
0.21625	2	23.3469	14	23551	28
0.217125	1	20.623	14	23551	28
0.21725	2	20.6906	14	23551	28
0.218125	1	22.7415	14	23551	28
0.21825	2	22.0181	14	23551	28
0.219125	1	19.6701	14	23551	28
0.21925	2	19.2424	14	23551	28
0.220125	1	23.9748	14	21758	26
0.22025	2	27.4615	14	21758	26
0.221125	1	27.5745	14	23551	28
0.22125	2	26.6955	14	23551	28
0.222125	1	24.4017	14	23551	28
0.22225	2	16.9889	14	23551	28
0.223125	1	21.5575	14	19197	24
0.22325	2	21.0134	14	23551	28
0.224125	1	19.0729	14	23551	28
0.22425	2	20.4303	14	23551	28
0.225125	1	24.7226	14	23551	28
0.22525	2	24.6582	14	21758	26
0.226125	1	23.3351	14	23551	28
0.22625	2	25.6521	14	23551	28
0.227125	1	28.5072	14	23551	28
0.22725	2	18.5961	14	23551	28
0.228125	1	19.197	14	21758	26
0.22825	2	20.342	14	23551	28
0.229125	1	30.3752	14	23551	28
0.22925	2	18.8455	14	21758	26
0.230125	1	18.2856	14	21758	26
0.23025	2	18.2632	14	23551	28
0.231125	1	25.1276	14	21758	26
0.23125	2	22.1228	14	21758	26
0.232125	1	22.309	14	23551	28
0.23225	2	24.3524	14	23551	28
0.233125	1	22.8481	14	23551	28
0.23325	2	16.4148	14	23551	28
0.234125	1	21.3567	14	19197	24
0.23425	2	28.7328	14	23551	28
0.235125	1	20.5147	14	23551	28
0.235196	2	23.8582	8	13017	28
0.236125	1	26.6344	14	23551	28
0.237125	1	27.3428	14	23551	28
0.238125	1	25.4429	14	23551	28
0.239125	1	26.8256	14	23551	28
0.240125	1	25.8669	14	23551	28
0.241125	1	26.3856	14	23551	28
0.24125	2	24.8978	14	23551	28
0.242125	1	18.0198	14	23551	28
0.24225	2	24.8392	14	23551	28
0.243125	1	19.0083	14	23551	28
0.24325	2	22.5928	14	19197	24
0.244125	1	24.6403	14	23551	28
0.24425	2	22.8439	14	21758	26
0.245125	1	27.7651	14	23551	28
0.24525	2	23.9963	14	23551	28
0.246125	1	20.8245	14	23551	28
0.24625	2	22.3515	14	23551	28
0.247125	1	21.2319	14	23551	28
0.24725	2	21.3953	14	23551	28
0.248125	1	24.9994	14	23551	28
0.24825	2	25.1763	14	23551	28
0.249125	1	25.6051	14	23551	28
0.24925	2	17.0488	14	23551	28
0.250125	1	21.8465	14	19197	24
0.25025	2	21.3717	14	23551	28
0.251125	1	26.3759	14	23551	28
0.25125	2	25.825	14	23551	28
0.252125	1	25.4679	14	23551	28
0.25225	2	25.5929	14	23551	28
0.253125	1	21.9244	14	23551	28
0.25325	2	18.9889	14	23551	28
0.254125	1	21.2923	14	21758	26
0.25425	2	19.7587	14	23551	28
0.255125	1	27.1679	14	21758	26
0.25525	2	18.6839	14	23551	28
0.256125	1	22.5074	14	21758	26
0.25625	2	25.3413	14	23551	28
0.257125	1	12.3025	14	23551	28
0.25725	2	24.4713	14	23551	28
0.258125	1	18.7222	14	23551	28
0.25825	2	19.5229	14	11515	18
0.259125	1	20.3375	14	21758	26
0.25925	2	22.7012	14	21758	26
0.260125	1	28.2611	14	23551	28
0.26025	2	19.7223	14	23551	28
0.261125	1	25.5571	14	21758	26
0.26125	2	21.0088	14	23551	28
0.262125	1	19.599	14	23551	28
0.26225	2	22.3676	14	23551	28
0.263125	1	25.6917	14	23551	28
0.26325	2	21.5498	14	21758	26
0.264125	1	20.1776	14	23551	28
0.26425	2	20.4209	14	23551	28
0.265125	1	21.2547	14	23551	28
0.26525	2	22.8381	14	23551	28
0.266125	1	22.4287	14	23551	28
0.26625	2	21.9625	14	23551	28
0.267125	1	18.9521	14	23551	28
0.26725	2	23.7108	14	23551	28
0.268125	1	19.1098	14	23551	28
0.26825	2	28.0194	14	21758	26
0.269125	1	28.5397	14	23551	28
0.26925	2	25.5004	14	21758	26
0.270125	1	17.3116	14	23551	28
0.27025	2	22.7835	14	23551	28
0.271125	1	24.0069	14	23551	28
0.27125	2	21.0456	14	19197	24
0.272125	1	24.8642	14	23551	28
0.27225	2	21.3414	14	23551	28
0.273125	1	19.4135	14	23551	28
0.27325	2	18.3026	14	23551	28
0.274125	1	24.0628	14	21758	26
0.27425	2	22.5729	14	21758	26
0.275125	1	24.2727	14	23551	28
0.27525	2	25.5289	14	23551	28
0.276125	1	25.2195	14	23551	28
0.27625	2	18.4822	14	23551	28
0.277125	1	18.1852	14	21758	26
0.27725	2	25.6602	14	23551	28
0.278125	1	17.0842	14	23551	28
0.27825	2	20.5996	14	21758	26
0.279125	1	24.371	14	23551	28
0.27917	2	22.5926	5	6141	24
0.280125	1	16.5845	14	23551	28
0.28025	2	22.344	14	22176	28
0.281125	1	25.9754	14	23551	28
0.282125	1	26.0413	14	23551	28
0.283125	1	25.638	14	23551	28
0.284125	1	24.868	14	23551	28
0.285125	1	26.6244	14	23551	28
0.286125	1	24.269	14	23551	28
0.287125	1	26.0822	14	23551	28
0.288125	1	26.7733	14	23551	28
0.289125	1	26.53	14	23551	28
0.290125	1	26.94	14	23551	28
0.29025	2	23.4906	14	23551	28
0.291125	1	24.2106	14	23551	28
0.29125	2	22.2645	14	23551	28
0.292125	1	19.3873	14	23551	28
0.29225	2	28.0461	14	23551	28
0.293125	1	25.8883	14	23551	28
0.29325	2	20.298	14	21758	26
0.294125	1	19.5887	14	23551	28
0.29425	2	20.137	14	23551	28
0.295125	1	23.0778	14	23551	28
0.29525	2	20.2821	14	20262	26
0.296125	1	17.957	14	23551	28
0.297125	1	18.938	14	23551	28
0.298125	1	19.6715	14	23551	28
0.299125	1	19.3938	14	23551	28
0.300125	1	19.7318	14	23551	28
0.30025	2	23.2861	14	21758	26
0.301125	1	24.5038	14	23551	28
0.30125	2	17.9027	14	21758	26
0.302125	1	24.3467	14	19197	24
0.30225	2	26.1886	14	23551	28
0.303125	1	21.1356	14	23551	28
0.30325	2	24.6323	14	23551	28
0.304125	1	23.2357	14	23551	28
0.30425	2	21.0597	14	23551	28
0.305125	1	23.2601	14	23551	28
0.30525	2	19.1733	14	23551	28
0.306125	1	21.978	14	21758	26
0.30625	2	24.7477	14	23551	28
0.307125	1	25.0773	14	23551	28
0.30725	2	21.6353	14	23551	28
0.308125	1	21.9637	14	23551	28
0.30825	2	24.0708	14	23551	28
0.309125	1	20.3746	14	23551	28
0.30925	2	20.9873	14	23551	28
0.310125	1	18.2545	14	23551	28
0.31025	2	24.1667	14	23551	28
0.311125	1	18.3448	14	23551	28
0.31125	2	23.9324	14	21758	26
0.312125	1	21.4528	14	23551	28
0.31225	2	21.9822	14	21758	26
0.313125	1	20.6555	14	23551	28
0.31325	2	25.0084	14	23551	28
0.314125	1	23.2061	14	23551	28
0.314152	2	22.3669	3	3674	28
0.315125	1	19.6402	14	23551	28
0.316125	1	19.4051	14	23551	28
0.317125	1	19.1028	14	23551	28
0.318125	1	18.3244	14	23551	28
0.319125	1	19.9929	14	23551	28
0.320125	1	20.2855	14	23551	28
0.32025	2	23.5689	14	23551	28
0.321125	1	23.739	14	23551	28
0.32125	2	23.9488	14	23551	28
0.322125	1	19.2955	14	23551	28
0.32225	2	18.8701	14	23551	28
0.323125	1	21.8448	14	21758	26
0.32325	2	25.8032	14	21758	26
0.324125	1	25.7889	14	23551	28
0.32425	2	22.0342	14	23551	28
0.325125	1	22.1243	14	23551	28
0.32525	2	21.5445	14	23551	28
0.326125	1	16.5812	14	23551	28
0.32625	2	27.7201	14	23551	28
0.327125	1	17.8782	14	23551	28
0.32725	2	22.6725	14	19197	24
0.328125	1	22.2554	14	23551	28
0.32825	2	28.3439	14	19197	24
0.329125	1	25.7548	14	23551	28
0.329152	2	19.165	3	3406	28
0.330125	1	17.9155	14	21758	26
0.33025	2	20.5527	14	23551	28
0.331125	1	20.5711	14	23551	28
0.33125	2	22.9922	14	19197	24
0.332125	1	21.6671	14	23551	28
0.33225	2	25.2451	14	23551	28
0.333125	1	17.0984	14	23551	28
0.333152	2	22.2745	3	3397	28
0.334125	1	19.6413	14	23551	28
0.335125	1	21.7846	14	23551	28
0.336125	1	20.7778	14	23551	28
0.337125	1	18.8602	14	23551	28
0.338125	1	21.3262	14	23551	28
0.339125	1	20.3467	14	23551	28
0.340125	1	22.6946	14	23551	28
0.34025	2	18.3447	14	23551	28
0.341125	1	19.9945	14	21758	26
0.34125	2	24.1833	14	23551	28
0.342125	1	26.0301	14	23551	28
0.34225	2	26.175	14	21758	26
0.343125	1	20.3576	14	23551	28
0.34325	2	22.3237	14	23551	28
0.344125	1	23.2706	14	23551	28
0.34425	2	19.1031	14	23551	28
0.345125	1	23.1818	14	21758	26
0.34525	2	24.1554	14	23551	28
0.346125	1	28.1911	14	23551	28
0.34625	2	25.7801	14	23551	28
0.347125	1	20.6227	14	23551	28
0.347241	2	24.6394	13	20680	28
0.348125	1	21.6505	14	23551	28
0.349125	1	21.5591	14	23551	28
0.350125	1	19.6138	14	23551	28
0.35025	2	24.7982	14	23551	28
0.351125	1	20.4933	14	23551	28
0.35125	2	18.2842	14	21758	26
0.352125	1	27.535	14	21758	26
0.35225	2	19.9281	14	23551	28
0.353125	1	26.662	14	21758	26
0.35325	2	21.8032	14	23551	28
0.354125	1	21.5308	14	23551	28
0.35425	2	17.3375	14	23551	28
0.355125	1	25.6943	14	19197	24
0.35525	2	21.9267	14	23551	28
0.356125	1	21.1194	14	23551	28
0.35625	2	25.5802	14	23551	28
0.357125	1	24.0637	14	23551	28
0.35725	2	23.4862	14	23551	28
0.358125	1	22.6571	14	23551	28
0.35825	2	21.9426	14	23551	28
0.359125	1	23.2555	14	23551	28
0.35925	2	20.9246	14	23551	28
0.360125	1	22.801	14	23551	28
0.36025	2	24.1006	14	23551	28
0.361125	1	20.0656	14	23551	28
0.36125	2	24.1135	14	23551	28
0.362125	1	22.3785	14	23551	28
0.36225	2	26.7334	14	23551	28
0.363125	1	14.8981	14	23551	28
0.36325	2	20.0401	14	23551	28
0.364125	1	23.3354	14	23551	28
0.36425	2	24.71	14	16638	22
0.365125	1	25.0957	14	23551	28
0.36525	2	23.2627	14	23551	28
0.366125	1	28.6018	14	23551	28
0.36625	2	26.3497	14	23551	28
0.367125	1	25.398	14	23551	28
0.36725	2	20.6212	14	23551	28
0.368125	1	17.407	14	23551	28
0.36825	2	20.0268	14	23551	28
0.369125	1	26.7958	14	23551	28
0.36925	2	20.0752	14	19197	24
0.370125	1	21.5701	14	23551	28
0.37025	2	15.8453	14	23551	28
0.371125	1	25.6998	14	16638	22
0.37125	2	18.0924	14	23551	28
0.372125	1	21.5717	14	21758	26
0.37225	2	20.808	14	23551	28
0.373125	1	28.1692	14	23551	28
0.37325	2	22.6458	14	23551	28
0.374125	1	21.1112	14	23551	28
0.37425	2	26.0215	14	23551	28
0.375125	1	25.972	14	23551	28
0.37525	2	24.4771	14	23551	28
0.376125	1	20.0631	14	23551	28
0.37625	2	20.4024	14	23551	28
0.377125	1	23.7429	14	23551	28
0.37725	2	19.3859	14	23551	28
0.378125	1	18.7806	14	21758	26
0.37825	2	15.6971	14	23551	28
0.379125	1	20.2153	14	16638	22
0.37925	2	16.6946	14	21758	26
0.380125	1	21.4095	14	19197	24
0.38025	2	27.2982	14	23551	28
0.381125	1	16.9646	14	23551	28
0.38125	2	25.8751	14	23551	28
0.382125	1	22.6795	14	23551	28
0.38225	2	18.4507	14	19197	24
0.383125	1	21.9564	14	21758	26
0.383143	2	22.3438	2	3181	28
0.384125	1	17.9102	14	23551	28
0.385125	1	16.6136	14	23551	28
0.38525	2	24.0673	14	19197	24
0.386125	1	23.6759	14	23551	28
0.38625	2	20.2225	14	19197	24
0.387125	1	27.481	14	23551	28
0.38725	2	21.8333	14	23551	28
0.388125	1	23.4856	14	23551	28
0.38825	2	21.8422	14	23551	28
0.389125	1	23.3459	14	23551	28
0.38925	2	19.5522	14	23551	28
0.390125	1	22.1519	14	21758	26
0.39025	2	21.2396	14	23551	28
0.391125	1	22.1256	14	23551	28
0.39125	2	18.6859	14	23551	28
0.392125	1	16.0428	14	21758	26
0.39225	2	22.8478	14	23551	28
0.393125	1	20.2106	14	23551	28
0.39325	2	22.7899	14	16638	22
0.394125	1	24.0847	14	23551	28
0.39425	2	20.0721	14	23551	28
0.395125	1	25.7977	14	23551	28
0.39525	2	23.0421	14	23551	28
0.396125	1	21.8681	14	23551	28
0.39625	2	18.1712	14	23551	28
0.397125	1	18.8535	14	21758	26
0.39725	2	23.7614	14	23551	28
0.398125	1	20.2281	14	23551	28
0.398205	2	22.5988	9	13504	26
0.399125	1	17.7291	14	23551	28
0.400125	1	17.4927	14	23551	28
0.401125	1	17.585	14	23551	28
0.402125	1	16.1504	14	23551	28
0.403125	1	18.4356	14	23551	28
0.404125	1	17.8586	14	23551	28
0.405125	1	16.0736	14	23551	28
0.40525	2	18.6418	14	19197	24
0.406125	1	20.2307	14	21758	26
0.40625	2	22.3134	14	16638	22
0.407125	1	18.9403	14	23551	28
0.40725	2	22.2145	14	23551	28
0.408125	1	28.0126	14	23551	28
0.40825	2	20.4933	14	21758	26
0.409125	1	28.1588	14	23551	28
0.40925	2	17.9456	14	23551	28
0.410125	1	26.7528	14	19197	24
0.41025	2	28.3325	14	23551	28
0.411125	1	20.1383	14	23551	28
0.41125	2	23.5953	14	23551	28
0.412125	1	19.4112	14	23551	28
0.41225	2	25.6431	14	23551	28
0.413125	1	25.7605	14	23551	28
0.41325	2	25.2762	14	21758	26
0.414125	1	23.0925	14	23551	28
0.41425	2	23.7544	14	23551	28
0.415125	1	21.2194	14	23551	28
0.41525	2	25.4306	14	23551	28
0.416125	1	19.7769	14	23551	28
0.41625	2	22.4869	14	23551	28
0.417125	1	20.1837	14	23551	28
0.41725	2	24.7001	14	21758	26
0.418125	1	22.3546	14	23551	28
0.41817	2	19.5581	5	8175	28
0.419125	1	20.9378	14	21758	26
0.420125	1	21.4575	14	21758	26
0.421125	1	18.3535	14	21758	26
0.422125	1	19.2263	14	21758	26
0.423125	1	18.839	14	21758	26
0.424125	1	19.0276	14	21758	26
0.425125	1	20.1278	14	21758	26
0.426125	1	20.5973	14	21758	26
0.427125	1	20.0408	14	21758	26
0.42725	2	24.9869	14	23551	28
0.428125	1	20.4407	14	23551	28
0.42825	2	22.4526	14	23551	28
0.429125	1	17.2331	14	23551	28
0.42925	2	26.3755	14	23551	28
0.430125	1	17.8909	14	23551	28
0.43025	2	22.691	14	19197	24
0.431125	1	26.2567	14	23551	28
0.43125	2	14.3767	14	19197	24
0.432125	1	25.3154	14	16638	22
0.43225	2	12.9469	14	23551	28
0.433125	1	23.8076	14	14077	20
0.43325	2	27.6107	14	23551	28
0.434125	1	25.6965	14	23551	28
0.43425	2	22.0236	14	23551	28
0.435125	1	22.5636	14	23551	28
0.43525	2	18.309	14	23551	28
0.436125	1	18.229	14	21758	26
0.43625	2	25.2873	14	23551	28
0.437125	1	17.4557	14	23551	28
0.43725	2	29.6914	14	21758	26
0.438125	1	19.5079	14	23551	28
0.43825	2	29.0233	14	19197	24
0.439125	1	21.3411	14	23551	28
0.43925	2	21.3926	14	21758	26
0.440125	1	17.4004	14	23551	28
0.44025	2	20.4083	14	23551	28
0.441125	1	20.077	14	23551	28
0.44125	2	24.9134	14	19197	24
0.442125	1	21.3802	14	23551	28
0.44225	2	21.254	14	23551	28
0.443125	1	27.6168	14	23551	28
0.44325	2	20.8659	14	23551	28
0.444125	1	22.4876	14	23551	28
0.44425	2	22.4673	14	23551	28
0.445125	1	20.4497	14	23551	28
0.44525	2	20.5552	14	23551	28
0.446125	1	26.2418	14	23551	28
0.44625	2	16.7931	14	23551	28
0.447125	1	19.594	14	19197	24
0.44725	2	19.706	14	23551	28
0.448125	1	21.0819	14	21758	26
0.44825	2	27.8601	14	21758	26
0.449125	1	22.6781	14	23551	28
0.44925	2	23.7182	14	23551	28
0.450125	1	24.9566	14	23551	28
0.45025	2	23.2518	14	23551	28
0.451125	1	16.9712	14	23551	28
0.45125	2	24.0224	14	23551	28
0.452125	1	24.73	14	23551	28
0.45225	2	20.9663	14	19197	24
0.453125	1	19.5659	14	23551	28
0.45317	2	23.3885	5	8081	28
0.454125	1	21.3398	14	23551	28
0.455125	1	20.0854	14	23551	28
0.456125	1	21.3446	14	23551	28
0.457125	1	21.53	14	23551	28
0.458125	1	22.6809	14	23551	28
0.459125	1	20.2515	14	23551	28
0.460125	1	21.3328	14	23551	28
0.461125	1	20.2251	14	23551	28
0.462125	1	19.0246	14	23551	28
0.46225	2	20.2328	14	23551	28
0.463125	1	24.2172	14	23551	28
0.46325	2	20.127	14	21758	26
0.464125	1	16.9943	14	23551	28
0.46425	2	22.3726	14	23551	28
0.465125	1	19.4726	14	23551	28
0.46525	2	17.9475	14	19197	24
0.466125	1	21.1285	14	19197	24
0.46625	2	27.9944	14	21758	26
